TIMESTAMP,ContextTokens,GeneratedTokens
2024-01-01 00:00:24.248190,2133,347
2024-01-01 00:00:24.310209,6358,28
2024-01-01 00:00:24.433573,3222,19
2024-01-01 00:00:24.511779,4042,20
2024-01-01 00:00:24.989584,6854,3
2024-01-01 00:00:25.040609,12159,237
2024-01-01 00:00:25.446910,6658,27
2024-01-01 00:00:25.459975,6165,25
2024-01-01 00:00:25.472121,36422,255
2024-01-01 00:00:25.743183,3128,18
2024-01-01 00:00:25.762934,7379,3
2024-01-01 00:00:25.772746,2983,18
2024-01-01 00:00:26.348206,4232,22
2024-01-01 00:00:26.775360,6169,25
2024-01-01 00:00:26.875678,8077,3
2024-01-01 00:00:27.064836,17799,345
2024-01-01 00:00:27.325727,4541,362
2024-01-01 00:00:27.420747,10753,596
2024-01-01 00:00:27.800927,954,48
2024-01-01 00:00:27.843701,9389,3
2024-01-01 00:00:27.994707,15852,629
2024-01-01 00:00:28.316734,12927,460
2024-01-01 00:00:28.420468,35126,538
2024-01-01 00:00:28.562017,9242,632
2024-01-01 00:00:28.662108,7295,3
2024-01-01 00:00:28.715184,18092,387
2024-01-01 00:00:28.978268,4388,21
2024-01-01 00:00:29.016720,6955,52
2024-01-01 00:00:29.478876,8034,1
2024-01-01 00:00:29.688482,8501,3
2024-01-01 00:00:29.813479,1424,290
2024-01-01 00:00:30.112238,6639,3
2024-01-01 00:00:30.323223,7259,34
2024-01-01 00:00:30.690642,6171,34
2024-01-01 00:00:30.767895,3237,29
2024-01-01 00:00:30.872754,17071,440
2024-01-01 00:00:30.951417,13616,492
2024-01-01 00:00:31.112767,6918,3
2024-01-01 00:00:31.545171,6648,3
2024-01-01 00:00:31.664557,6635,3
2024-01-01 00:00:32.180984,6472,26
2024-01-01 00:00:32.305942,6256,3
2024-01-01 00:00:32.424754,6580,23
2024-01-01 00:00:32.489369,6182,34
2024-01-01 00:00:32.748036,42722,464
2024-01-01 00:00:32.858698,49902,549
2024-01-01 00:00:33.134732,3156,24
2024-01-01 00:00:33.283400,1322,514
2024-01-01 00:00:33.493823,6178,3
2024-01-01 00:00:33.947787,6247,3
2024-01-01 00:00:34.120973,6535,3
2024-01-01 00:00:34.305291,6814,3
2024-01-01 00:00:34.556575,26045,578
2024-01-01 00:00:34.984984,120633,580
2024-01-01 00:00:35.240369,916,265
2024-01-01 00:00:35.245824,4021,20
2024-01-01 00:00:35.316037,6192,3
2024-01-01 00:00:35.672377,7038,3
2024-01-01 00:00:35.675032,6168,26
2024-01-01 00:00:35.680340,82276,683
2024-01-01 00:00:35.808131,21094,563
2024-01-01 00:00:35.977127,29265,448
2024-01-01 00:00:36.368274,3178,23
2024-01-01 00:00:36.459853,2428,508
2024-01-01 00:00:36.537805,7125,26
2024-01-01 00:00:36.589304,2392,621
2024-01-01 00:00:36.722912,8619,593
2024-01-01 00:00:36.787382,2885,613
2024-01-01 00:00:36.930971,7294,3
2024-01-01 00:00:37.502224,6911,24
2024-01-01 00:00:37.798148,11527,373
2024-01-01 00:00:38.332215,8552,3
2024-01-01 00:00:38.493338,1729,31
2024-01-01 00:00:38.623686,1087,505
2024-01-01 00:00:38.810439,7043,36
2024-01-01 00:00:38.915479,12000,529
2024-01-01 00:00:39.041795,4490,16
2024-01-01 00:00:39.365376,16464,182
2024-01-01 00:00:39.371138,8520,232
2024-01-01 00:00:39.393042,1206,223
2024-01-01 00:00:39.395335,3151,25
2024-01-01 00:00:39.431549,6777,25
2024-01-01 00:00:39.599127,8487,306
2024-01-01 00:00:39.688738,13689,358
2024-01-01 00:00:39.902545,6268,24
2024-01-01 00:00:40.192337,6176,3
2024-01-01 00:00:40.465264,6555,3
2024-01-01 00:00:40.518483,6412,27
2024-01-01 00:00:40.742769,22808,463
2024-01-01 00:00:40.987930,23379,616
2024-01-01 00:00:41.032298,3195,15
2024-01-01 00:00:41.082093,3158,22
2024-01-01 00:00:41.145506,3535,228
2024-01-01 00:00:41.216213,6777,39
2024-01-01 00:00:41.411569,9227,160
2024-01-01 00:00:41.781760,897,574
2024-01-01 00:00:42.073603,6170,3
2024-01-01 00:00:42.316798,15454,338
2024-01-01 00:00:42.420159,3132,24
2024-01-01 00:00:42.858625,7423,3
2024-01-01 00:00:43.256762,69645,400
2024-01-01 00:00:43.401612,3122,21
2024-01-01 00:00:43.665149,7952,3
2024-01-01 00:00:43.787724,1895,456
2024-01-01 00:00:43.901559,6053,89
2024-01-01 00:00:44.354075,3126,20
2024-01-01 00:00:44.412887,6288,3
2024-01-01 00:00:44.774350,5164,494
2024-01-01 00:00:44.799003,3132,18
2024-01-01 00:00:44.866825,6648,3
2024-01-01 00:00:44.898662,13183,566
2024-01-01 00:00:45.053510,907,396
2024-01-01 00:00:45.327432,6167,3
2024-01-01 00:00:45.697922,27152,216
2024-01-01 00:00:46.122552,6662,24
2024-01-01 00:00:46.237715,2158,604
2024-01-01 00:00:46.277646,6757,3
2024-01-01 00:00:46.592309,6579,3
2024-01-01 00:00:46.809321,4195,21
2024-01-01 00:00:46.818047,6172,28
2024-01-01 00:00:46.955793,11244,453
2024-01-01 00:00:47.390451,896,439
2024-01-01 00:00:47.488286,6180,30
2024-01-01 00:00:47.603217,9065,30
2024-01-01 00:00:48.199677,3119,15
2024-01-01 00:00:48.315834,914,387
2024-01-01 00:00:48.346470,2986,436
2024-01-01 00:00:48.431616,6594,37
2024-01-01 00:00:48.438520,7027,3
2024-01-01 00:00:48.460840,6326,3
2024-01-01 00:00:48.496595,7436,3
2024-01-01 00:00:48.709987,3133,19
2024-01-01 00:00:48.743519,3118,17
2024-01-01 00:00:48.854160,945,536
2024-01-01 00:00:48.931004,21279,111
2024-01-01 00:00:49.361691,3024,111
2024-01-01 00:00:49.783301,6756,38
2024-01-01 00:00:50.238043,7030,3
2024-01-01 00:00:50.449706,49948,173
2024-01-01 00:00:50.473993,7175,41
2024-01-01 00:00:50.602472,15418,534
2024-01-01 00:00:50.762911,7833,374
2024-01-01 00:00:51.063444,1083,481
2024-01-01 00:00:51.130425,3918,20
2024-01-01 00:00:51.160146,13242,434
2024-01-01 00:00:51.166186,6171,3
2024-01-01 00:00:51.523924,3964,18
2024-01-01 00:00:51.544495,5654,442
2024-01-01 00:00:51.710235,6177,31
2024-01-01 00:00:51.748163,5939,15
2024-01-01 00:00:51.953973,1085,75
2024-01-01 00:00:52.180891,898,906
2024-01-01 00:00:52.513579,6810,3
2024-01-01 00:00:52.773431,41053,575
2024-01-01 00:00:53.042144,24621,362
2024-01-01 00:00:53.553395,8099,3
2024-01-01 00:00:53.625015,3147,21
2024-01-01 00:00:54.147762,3164,19
2024-01-01 00:00:54.155886,10704,346
2024-01-01 00:00:54.297339,9359,339
2024-01-01 00:00:54.305016,6165,3
2024-01-01 00:00:54.403657,18720,109
2024-01-01 00:00:55.120842,3301,19
2024-01-01 00:00:55.248787,5100,413
2024-01-01 00:00:55.571259,6641,28
2024-01-01 00:00:55.713698,6172,3
2024-01-01 00:00:55.927450,976,237
2024-01-01 00:00:56.336989,6613,3
2024-01-01 00:00:56.338433,6180,3
2024-01-01 00:00:56.406078,3127,17
2024-01-01 00:00:56.500376,2187,186
2024-01-01 00:00:56.530725,3254,22
2024-01-01 00:00:56.707959,6863,45
2024-01-01 00:00:56.774526,3161,16
2024-01-01 00:00:56.938712,6167,3
2024-01-01 00:00:57.419305,7883,3
2024-01-01 00:00:57.697710,1383,722
2024-01-01 00:00:57.799390,6454,3
2024-01-01 00:00:58.155268,3151,19
2024-01-01 00:00:58.250668,1902,720
2024-01-01 00:00:58.388398,6554,254
2024-01-01 00:00:58.433632,6621,3
2024-01-01 00:00:58.542669,6193,3
2024-01-01 00:00:58.608204,2016,302
2024-01-01 00:00:58.918690,5682,35
2024-01-01 00:00:59.572716,6411,27
2024-01-01 00:01:00.890629,7077,35
2024-01-01 00:01:00.982487,7718,191
2024-01-01 00:01:00.985084,6165,23
2024-01-01 00:01:01.099177,6956,3
2024-01-01 00:01:01.102535,3185,24
2024-01-01 00:01:01.138392,893,449
2024-01-01 00:01:01.442731,7164,3
2024-01-01 00:01:01.606304,6991,3
2024-01-01 00:01:02.057230,6889,28
2024-01-01 00:01:02.749044,2717,359
2024-01-01 00:01:02.846574,11383,337
2024-01-01 00:01:03.864179,7103,48
2024-01-01 00:01:04.597634,18306,575
2024-01-01 00:01:04.898120,21641,467
2024-01-01 00:01:04.957109,3137,18
2024-01-01 00:01:05.203945,6787,28
2024-01-01 00:01:05.412371,895,133
2024-01-01 00:01:05.544833,19878,161
2024-01-01 00:01:06.252564,7446,319
2024-01-01 00:01:06.284382,11954,463
2024-01-01 00:01:06.395441,10938,247
2024-01-01 00:01:06.411361,1073,481
2024-01-01 00:01:06.606416,6454,3
2024-01-01 00:01:06.759403,7133,3
2024-01-01 00:01:07.780640,75501,531
2024-01-01 00:01:07.842754,7011,53
2024-01-01 00:01:08.084089,1529,513
2024-01-01 00:01:08.176873,979,427
2024-01-01 00:01:08.347655,15233,300
2024-01-01 00:01:08.385140,3065,16
2024-01-01 00:01:08.402453,102869,401
2024-01-01 00:01:08.582018,7339,3
2024-01-01 00:01:08.807755,6486,33
2024-01-01 00:01:08.838027,6794,3
2024-01-01 00:01:08.876600,14315,364
2024-01-01 00:01:09.263127,16554,725
2024-01-01 00:01:09.285148,3152,21
2024-01-01 00:01:09.351311,2103,508
2024-01-01 00:01:09.359201,1341,128
2024-01-01 00:01:09.513874,4885,353
2024-01-01 00:01:10.255825,3341,22
2024-01-01 00:01:10.397955,7746,3
2024-01-01 00:01:10.476460,6312,3
2024-01-01 00:01:10.567895,6942,31
2024-01-01 00:01:10.694852,4577,225
2024-01-01 00:01:10.717292,893,334
2024-01-01 00:01:10.770228,10116,509
2024-01-01 00:01:10.798780,9271,306
2024-01-01 00:01:10.848497,7083,25
2024-01-01 00:01:10.973590,6895,3
2024-01-01 00:01:11.013694,3146,16
2024-01-01 00:01:11.291770,9921,356
2024-01-01 00:01:11.322964,3225,20
2024-01-01 00:01:11.397734,1176,120
2024-01-01 00:01:11.793709,71938,433
2024-01-01 00:01:12.443202,3218,16
2024-01-01 00:01:12.472677,4075,21
2024-01-01 00:01:12.811334,1535,356
2024-01-01 00:01:12.943006,3131,17
2024-01-01 00:01:13.000580,3152,18
2024-01-01 00:01:13.092212,8450,19
2024-01-01 00:01:13.149576,4073,24
2024-01-01 00:01:13.313274,16894,431
2024-01-01 00:01:13.658426,1577,579
2024-01-01 00:01:14.188327,19978,448
2024-01-01 00:01:14.286834,1625,578
2024-01-01 00:01:14.340124,6517,565
2024-01-01 00:01:14.694201,17027,904
2024-01-01 00:01:14.807446,6586,3
2024-01-01 00:01:14.807484,9550,713
2024-01-01 00:01:15.035920,17779,576
2024-01-01 00:01:15.354554,8770,121
2024-01-01 00:01:15.364887,6994,461
2024-01-01 00:01:15.885372,6521,26
2024-01-01 00:01:15.905084,13996,315
2024-01-01 00:01:16.128455,898,286
2024-01-01 00:01:16.326385,965,637
2024-01-01 00:01:16.362408,14349,501
2024-01-01 00:01:16.375103,921,452
2024-01-01 00:01:16.437588,13538,480
2024-01-01 00:01:16.764362,37879,532
2024-01-01 00:01:16.910859,5095,476
2024-01-01 00:01:17.057975,17583,464
2024-01-01 00:01:17.152998,6299,413
2024-01-01 00:01:17.343663,6549,442
2024-01-01 00:01:17.476024,8639,835
2024-01-01 00:01:17.551452,38149,316
2024-01-01 00:01:17.755244,7306,25
2024-01-01 00:01:17.853535,3213,26
2024-01-01 00:01:17.959881,7168,36
2024-01-01 00:01:18.016290,6169,3
2024-01-01 00:01:18.086999,7087,3
2024-01-01 00:01:18.108488,6214,3
2024-01-01 00:01:18.271322,45135,109
2024-01-01 00:01:18.319259,3134,21
2024-01-01 00:01:18.331765,51186,620
2024-01-01 00:01:18.429066,7116,51
2024-01-01 00:01:18.594613,6449,3
2024-01-01 00:01:18.722484,6487,3
2024-01-01 00:01:18.851725,6178,3
2024-01-01 00:01:19.950375,6221,25
2024-01-01 00:01:19.968807,6593,57
2024-01-01 00:01:19.997054,3130,19
2024-01-01 00:01:20.330304,5395,545
2024-01-01 00:01:20.510690,16982,526
2024-01-01 00:01:20.637600,4210,20
2024-01-01 00:01:20.691100,6686,25
2024-01-01 00:01:20.731915,6164,3
2024-01-01 00:01:20.991104,3161,21
2024-01-01 00:01:20.997314,6522,26
2024-01-01 00:01:21.120454,4054,547
2024-01-01 00:01:21.154974,7256,3
2024-01-01 00:01:21.171696,1641,567
2024-01-01 00:01:21.374771,7214,3
2024-01-01 00:01:21.465639,6679,33
2024-01-01 00:01:21.579124,23998,645
2024-01-01 00:01:21.605346,906,28
2024-01-01 00:01:21.715658,22075,367
2024-01-01 00:01:21.812276,4535,521
2024-01-01 00:01:22.513593,6178,3
2024-01-01 00:01:22.817776,6735,3
2024-01-01 00:01:22.890036,3709,300
2024-01-01 00:01:23.094362,3247,20
2024-01-01 00:01:23.129714,6167,26
2024-01-01 00:01:23.203863,6169,3
2024-01-01 00:01:23.235564,6453,3
2024-01-01 00:01:23.316325,4382,22
2024-01-01 00:01:23.402892,3215,20
2024-01-01 00:01:23.404445,1362,480
2024-01-01 00:01:23.513941,13122,172
2024-01-01 00:01:23.548227,6175,3
2024-01-01 00:01:23.553393,6187,3
2024-01-01 00:01:23.783386,4301,22
2024-01-01 00:01:23.940614,25174,284
2024-01-01 00:01:24.127009,6177,44
2024-01-01 00:01:24.163446,89867,556
2024-01-01 00:01:24.275071,1372,427
2024-01-01 00:01:24.435246,7353,44
2024-01-01 00:01:24.519210,20529,362
2024-01-01 00:01:24.550416,10089,421
2024-01-01 00:01:25.375223,6166,3
2024-01-01 00:01:25.716667,7056,3
2024-01-01 00:01:25.834019,7911,510
2024-01-01 00:01:25.848311,6299,165
2024-01-01 00:01:25.908589,75162,456
2024-01-01 00:01:26.128025,7190,26
2024-01-01 00:01:26.351459,6251,3
2024-01-01 00:01:26.651553,6809,196
2024-01-01 00:01:26.939102,18081,428
2024-01-01 00:01:27.356772,6857,3
2024-01-01 00:01:27.401418,19716,445
2024-01-01 00:01:27.444465,3157,20
2024-01-01 00:01:27.652103,1887,312
2024-01-01 00:01:27.833505,1309,111
2024-01-01 00:01:27.903329,11404,445
2024-01-01 00:01:27.913419,2520,549
2024-01-01 00:01:28.211507,6689,3
2024-01-01 00:01:28.225758,906,28
2024-01-01 00:01:28.234845,6167,3
2024-01-01 00:01:28.283138,16706,445
2024-01-01 00:01:28.421980,7217,25
2024-01-01 00:01:28.524567,7010,27
2024-01-01 00:01:28.733630,7764,328
2024-01-01 00:01:28.764507,17869,881
2024-01-01 00:01:28.832574,1757,431
2024-01-01 00:01:28.903522,2960,16
2024-01-01 00:01:28.947349,6311,27
2024-01-01 00:01:29.099028,14794,409
2024-01-01 00:01:29.821724,1035,183
2024-01-01 00:01:29.838019,892,78
2024-01-01 00:01:30.108180,1902,654
2024-01-01 00:01:30.676779,27294,268
2024-01-01 00:01:30.948642,7364,3
2024-01-01 00:01:30.951123,3954,297
2024-01-01 00:01:31.081972,6272,3
2024-01-01 00:01:31.255200,3137,21
2024-01-01 00:01:31.294255,7023,3
2024-01-01 00:01:31.422398,6624,27
2024-01-01 00:01:31.538218,6167,3
2024-01-01 00:01:31.647433,3132,15
2024-01-01 00:01:31.697316,7005,3
2024-01-01 00:01:31.717374,9412,555
2024-01-01 00:01:31.878037,55009,644
2024-01-01 00:01:31.943845,12436,1644
2024-01-01 00:01:31.957299,5240,534
2024-01-01 00:01:32.106007,7192,3
2024-01-01 00:01:32.210117,6172,3
2024-01-01 00:01:32.362297,6587,3
2024-01-01 00:01:32.659209,39419,243
2024-01-01 00:01:33.943038,2787,415
2024-01-01 00:01:34.481931,36053,632
2024-01-01 00:01:34.510395,6201,30
2024-01-01 00:01:34.560305,6785,28
2024-01-01 00:01:35.398811,6845,33
2024-01-01 00:01:35.511310,9177,531
2024-01-01 00:01:35.762251,903,171
2024-01-01 00:01:36.043063,6873,3
2024-01-01 00:01:36.165759,6169,28
2024-01-01 00:01:36.215250,8767,449
2024-01-01 00:01:36.346686,13883,775
2024-01-01 00:01:36.358137,3142,398
2024-01-01 00:01:36.459992,4023,19
2024-01-01 00:01:36.518156,6168,26
2024-01-01 00:01:36.841115,6619,3
2024-01-01 00:01:36.940994,6565,25
2024-01-01 00:01:37.001724,2998,17
2024-01-01 00:01:37.094123,24132,2000
2024-01-01 00:01:37.116157,6167,26
2024-01-01 00:01:37.802122,7617,435
2024-01-01 00:01:38.227820,13742,304
2024-01-01 00:01:38.481347,897,94
2024-01-01 00:01:38.525822,7736,347
2024-01-01 00:01:38.569501,2968,22
2024-01-01 00:01:39.032183,7124,3
2024-01-01 00:01:39.491254,50465,621
2024-01-01 00:01:39.497721,3025,673
2024-01-01 00:01:39.627173,6179,36
2024-01-01 00:01:39.932885,7294,3
2024-01-01 00:01:40.163525,899,418
2024-01-01 00:01:40.575265,6603,20
2024-01-01 00:01:40.667908,914,275
2024-01-01 00:01:40.922666,6654,3
2024-01-01 00:01:41.062995,6174,32
2024-01-01 00:01:41.116219,19085,247
2024-01-01 00:01:41.316315,6624,3
2024-01-01 00:01:41.508913,3100,21
2024-01-01 00:01:41.517209,14434,385
2024-01-01 00:01:41.875288,4701,446
2024-01-01 00:01:41.967399,6176,33
2024-01-01 00:01:41.970965,17188,595
2024-01-01 00:01:41.986393,3355,20
2024-01-01 00:01:42.133947,6651,38
2024-01-01 00:01:42.240148,10275,269
2024-01-01 00:01:42.252346,7714,3
2024-01-01 00:01:42.424788,67220,358
2024-01-01 00:01:42.452019,3172,22
2024-01-01 00:01:42.542780,8659,831
2024-01-01 00:01:42.698557,69282,430
2024-01-01 00:01:42.731002,6338,3
2024-01-01 00:01:42.876178,3378,617
2024-01-01 00:01:43.177718,6533,3
2024-01-01 00:01:43.301337,7277,3
2024-01-01 00:01:43.344737,4334,29
2024-01-01 00:01:43.407981,6179,3
2024-01-01 00:01:43.470593,979,140
2024-01-01 00:01:43.479870,4743,541
2024-01-01 00:01:43.759336,6439,3
2024-01-01 00:01:43.912766,3145,18
2024-01-01 00:01:43.947447,4991,20
2024-01-01 00:01:44.010610,6673,3
2024-01-01 00:01:44.265991,13630,510
2024-01-01 00:01:44.530765,6710,3
2024-01-01 00:01:44.721311,24495,306
2024-01-01 00:01:45.174325,6568,3
2024-01-01 00:01:45.314939,6704,3
2024-01-01 00:01:46.015369,6700,24
2024-01-01 00:01:46.021772,6677,26
2024-01-01 00:01:46.099825,3291,23
2024-01-01 00:01:46.195658,21398,384
2024-01-01 00:01:46.447718,3018,18
2024-01-01 00:01:46.496451,6171,33
2024-01-01 00:01:46.514374,6417,27
2024-01-01 00:01:46.594233,6714,3
2024-01-01 00:01:46.618582,6180,3
2024-01-01 00:01:46.761372,3147,20
2024-01-01 00:01:47.288709,28831,634
2024-01-01 00:01:47.305883,7559,3
2024-01-01 00:01:47.533437,3173,18
2024-01-01 00:01:47.550823,3170,20
2024-01-01 00:01:47.556047,7566,3
2024-01-01 00:01:47.728657,11850,382
2024-01-01 00:01:47.752013,3944,515
2024-01-01 00:01:48.021943,3510,760
2024-01-01 00:01:48.074469,6173,32
2024-01-01 00:01:48.532520,6166,31
2024-01-01 00:01:48.574809,3154,24
2024-01-01 00:01:48.834066,20187,124
2024-01-01 00:01:48.922605,1661,93
2024-01-01 00:01:49.016567,6193,3
2024-01-01 00:01:49.344622,12588,387
2024-01-01 00:01:49.795432,7059,3
2024-01-01 00:01:49.861073,8058,457
2024-01-01 00:01:49.892497,8532,38
2024-01-01 00:01:49.901309,6172,29
2024-01-01 00:01:50.109100,14980,32
2024-01-01 00:01:50.782381,26728,370
2024-01-01 00:01:50.945418,13695,527
2024-01-01 00:01:51.342198,3180,19
2024-01-01 00:01:51.864397,6951,3
2024-01-01 00:01:52.319826,5240,111
2024-01-01 00:01:52.432040,9325,644
2024-01-01 00:01:52.658758,6932,51
2024-01-01 00:01:52.961653,23983,553
2024-01-01 00:01:53.161367,14314,57
2024-01-01 00:01:53.196508,33990,521
2024-01-01 00:01:53.283536,7224,3
2024-01-01 00:01:53.345234,1060,60
2024-01-01 00:01:53.599538,9535,529
2024-01-01 00:01:53.709080,7002,34
2024-01-01 00:01:53.888670,7083,3
2024-01-01 00:01:53.908476,6706,36
2024-01-01 00:01:53.952750,6886,366
2024-01-01 00:01:54.121882,40536,356
2024-01-01 00:01:54.253543,7294,3
2024-01-01 00:01:54.370733,24829,614
2024-01-01 00:01:55.038825,115635,271
2024-01-01 00:01:55.234140,6303,104
2024-01-01 00:01:55.394385,7040,3
2024-01-01 00:01:55.468589,13712,394
2024-01-01 00:01:55.665941,6172,28
2024-01-01 00:01:56.200994,10602,123
2024-01-01 00:01:56.249701,6172,29
2024-01-01 00:01:56.331807,7173,3
2024-01-01 00:01:56.380840,4241,21
2024-01-01 00:01:56.405981,6077,128
2024-01-01 00:01:56.933729,20151,662
2024-01-01 00:01:56.956606,7490,3
2024-01-01 00:01:57.110912,28631,372
2024-01-01 00:01:57.146095,1888,407
2024-01-01 00:01:57.146891,7491,3
2024-01-01 00:01:57.327847,7109,3
2024-01-01 00:01:58.118107,7334,3
2024-01-01 00:01:59.025917,6165,23
2024-01-01 00:01:59.139775,1434,90
2024-01-01 00:01:59.218294,6277,3
2024-01-01 00:01:59.321162,3139,23
2024-01-01 00:01:59.402615,3027,19
2024-01-01 00:01:59.467749,1216,384
2024-01-01 00:01:59.596370,6176,3
2024-01-01 00:01:59.774105,900,200
2024-01-01 00:02:00.013500,3383,21
2024-01-01 00:02:00.088822,18907,327
2024-01-01 00:02:00.703605,6175,28
2024-01-01 00:02:00.712975,8395,3
2024-01-01 00:02:01.044094,895,301
2024-01-01 00:02:01.204067,6929,303
2024-01-01 00:02:01.543888,894,349
2024-01-01 00:02:01.865693,3108,15
2024-01-01 00:02:02.014838,896,354
2024-01-01 00:02:02.031862,35126,618
2024-01-01 00:02:02.558343,6674,24
2024-01-01 00:02:02.560034,6171,27
2024-01-01 00:02:02.574376,6527,3
2024-01-01 00:02:02.686905,7984,3
2024-01-01 00:02:03.254350,1412,369
2024-01-01 00:02:03.562593,7000,29
2024-01-01 00:02:03.824200,3180,15
2024-01-01 00:02:03.896532,7180,41
2024-01-01 00:02:04.025439,19453,510
2024-01-01 00:02:04.190423,10242,504
2024-01-01 00:02:04.770370,6175,28
2024-01-01 00:02:05.152200,3121,21
2024-01-01 00:02:05.658786,1176,401
2024-01-01 00:02:06.200567,3230,22
2024-01-01 00:02:06.402235,6529,27
2024-01-01 00:02:06.409601,6630,465
2024-01-01 00:02:06.605139,7074,3
2024-01-01 00:02:06.888383,8848,225
2024-01-01 00:02:07.095501,23911,383
2024-01-01 00:02:07.176500,3155,21
2024-01-01 00:02:07.223234,24663,110
2024-01-01 00:02:07.490247,14131,267
2024-01-01 00:02:07.724191,12745,347
2024-01-01 00:02:07.785234,6511,3
2024-01-01 00:02:08.102344,4316,221
2024-01-01 00:02:08.422102,3118,19
2024-01-01 00:02:08.745812,1008,39
2024-01-01 00:02:08.992738,67013,360
2024-01-01 00:02:08.996229,10048,172
2024-01-01 00:02:09.052989,6759,3
2024-01-01 00:02:09.705056,4174,24
2024-01-01 00:02:09.853338,3130,20
2024-01-01 00:02:09.975703,7396,3
2024-01-01 00:02:10.029534,6166,25
2024-01-01 00:02:10.260725,16577,2000
2024-01-01 00:02:10.359386,9582,300
2024-01-01 00:02:10.622029,4999,230
2024-01-01 00:02:10.902986,14376,241
2024-01-01 00:02:11.255137,2971,14
2024-01-01 00:02:11.690093,3107,24
2024-01-01 00:02:11.876669,3932,22
2024-01-01 00:02:12.465480,8341,455
2024-01-01 00:02:12.554723,915,506
2024-01-01 00:02:12.723358,6668,3
2024-01-01 00:02:12.849024,11667,324
2024-01-01 00:02:12.897449,11113,467
2024-01-01 00:02:12.966800,9586,270
2024-01-01 00:02:13.314597,7077,3
2024-01-01 00:02:13.428248,1000,125
2024-01-01 00:02:13.588156,1318,314
2024-01-01 00:02:13.684030,3147,21
2024-01-01 00:02:13.771825,6557,3
2024-01-01 00:02:13.959971,7268,3
2024-01-01 00:02:14.023467,2533,241
2024-01-01 00:02:14.226696,3124,17
2024-01-01 00:02:14.351256,6169,3
2024-01-01 00:02:14.362557,20422,459
2024-01-01 00:02:14.375715,3210,23
2024-01-01 00:02:14.443730,9023,3
2024-01-01 00:02:14.622817,6169,25
2024-01-01 00:02:14.707564,7086,33
2024-01-01 00:02:14.727104,6800,26
2024-01-01 00:02:14.984100,5780,405
2024-01-01 00:02:15.107528,26570,655
2024-01-01 00:02:15.123237,5472,472
2024-01-01 00:02:15.152881,3210,18
2024-01-01 00:02:15.181585,2991,296
2024-01-01 00:02:15.196591,3126,23
2024-01-01 00:02:15.305682,3376,17
2024-01-01 00:02:15.309008,3153,20
2024-01-01 00:02:15.334801,3103,20
2024-01-01 00:02:15.738200,6324,3
2024-01-01 00:02:15.937710,7078,3
2024-01-01 00:02:16.153513,4961,294
2024-01-01 00:02:16.298917,7250,3
2024-01-01 00:02:16.365354,24080,422
2024-01-01 00:02:16.538196,10299,395
2024-01-01 00:02:16.548263,7011,3
2024-01-01 00:02:16.686512,11945,413
2024-01-01 00:02:16.958766,9553,61
2024-01-01 00:02:17.866048,7941,3
2024-01-01 00:02:17.879324,81445,365
2024-01-01 00:02:18.003699,7553,3
2024-01-01 00:02:18.004982,7505,34
2024-01-01 00:02:18.336211,9870,321
2024-01-01 00:02:18.621062,3313,52
2024-01-01 00:02:18.727449,3159,22
2024-01-01 00:02:18.781046,908,341
2024-01-01 00:02:18.906215,6855,3
2024-01-01 00:02:18.967471,121298,614
2024-01-01 00:02:18.999282,6097,364
2024-01-01 00:02:19.182377,8904,499
2024-01-01 00:02:19.249829,3195,19
2024-01-01 00:02:19.293981,11983,450
2024-01-01 00:02:19.439590,11296,48
2024-01-01 00:02:19.468506,7044,3
2024-01-01 00:02:19.524502,3847,21
2024-01-01 00:02:20.094569,7001,31
2024-01-01 00:02:20.341743,7138,126
2024-01-01 00:02:20.523611,6706,3
2024-01-01 00:02:20.588294,6357,3
2024-01-01 00:02:21.014224,25264,2000
2024-01-01 00:02:21.027779,6167,3
2024-01-01 00:02:21.093851,9871,464
2024-01-01 00:02:21.142122,6304,36
2024-01-01 00:02:21.145708,3210,23
2024-01-01 00:02:21.331888,6270,3
2024-01-01 00:02:21.414616,22484,504
2024-01-01 00:02:21.451362,6661,3
2024-01-01 00:02:21.488230,914,394
2024-01-01 00:02:21.564966,4015,18
2024-01-01 00:02:21.684759,24982,480
2024-01-01 00:02:21.724917,10470,62
2024-01-01 00:02:21.992207,7074,3
2024-01-01 00:02:22.382309,7473,3
2024-01-01 00:02:22.707636,15978,210
2024-01-01 00:02:22.770586,3120,21
2024-01-01 00:02:22.857357,3159,33
2024-01-01 00:02:22.860448,6444,3
2024-01-01 00:02:23.049775,1809,634
2024-01-01 00:02:23.134674,18203,359
2024-01-01 00:02:23.318812,5017,145
2024-01-01 00:02:23.548306,6459,3
2024-01-01 00:02:23.560108,6637,3
2024-01-01 00:02:23.566475,4109,22
2024-01-01 00:02:23.756470,3159,18
2024-01-01 00:02:23.791154,6994,3
2024-01-01 00:02:24.057102,68967,505
2024-01-01 00:02:24.089504,6203,35
2024-01-01 00:02:24.234325,6166,3
2024-01-01 00:02:24.378079,40179,222
2024-01-01 00:02:24.431156,3132,19
2024-01-01 00:02:24.496463,7420,3
2024-01-01 00:02:24.649067,6649,22
2024-01-01 00:02:24.762790,16100,676
2024-01-01 00:02:24.951460,10049,372
2024-01-01 00:02:24.952907,6168,24
2024-01-01 00:02:24.955197,18366,533
2024-01-01 00:02:25.039436,19403,310
2024-01-01 00:02:25.084608,9458,3
